pca1,pca2,cluster
0.5766984721204305,-0.3290432586082294,4
-1.3837752352306913,2.0486916471826224,2
-0.9606144384857656,0.5029028752972216,2
1.9596063418268226,-0.6513601419117547,1
0.9675940157196121,-0.5835597210001244,4
0.9585225485968782,3.0022764451326456,2
-1.3539955250044993,0.5286407479743245,2
-1.3807893497208428,0.5367002410697383,2
-1.2438239588494744,0.38018684939019887,2
1.9476827594259298,-0.7120170021307819,1
0.945483531737928,3.032451452188027,2
-1.014142440485351,0.562328461966874,2
-1.4343722011124311,2.163096216070222,2
0.5635742850836029,-0.3341676258118131,4
0.5635742850836029,-0.3341676258118131,4
-3.207257136708903,-2.5404289280481414,0
0.5303836295879443,-0.323863898811048,4
1.2078878890735727,-0.9842559645691041,4
1.784394732582054,-0.7939025593440231,4
-0.9513150462079482,0.5154342319402908,2
1.7145915807356786,0.001581837923442601,4
1.5330810663264545,-0.8353902750225543,4
-3.207257136708903,-2.5404289280481414,0
0.5303836295879443,-0.323863898811048,4
1.1615730465410867,-0.9790766047719224,4
1.197416731741913,-0.9869379339614408,4
-3.207257136708903,-2.5404289280481414,0
-1.3678880543254315,1.9558053348748345,2
1.785721155613594,-0.09059855356802804,4
1.1959643066726797,-1.0449128247881314,4
1.5674723264580477,-0.9012264950387628,4
3.44955873246592,-0.2838335289645449,1
4.4230033183515305,1.418010046357408,1
-3.1817888020369716,-2.553995262931759,0
1.1358940973192138,-1.033201065422759,4
1.9476827594259298,-0.7120170021307819,1
0.5766984721204305,-0.3290432586082294,4
-1.4235953680883044,0.5861412299755957,2
-0.10750617664213467,-1.310404389979932,4
4.4230033183515305,1.418010046357408,1
1.7501605863425655,0.0026976784668334298,4
-1.4667701171880436,2.2017774151915295,2
0.5047046803660714,-0.37798835946188414,4
-0.972538020886659,0.44224601507819444,2
0.5647748897195377,-0.3897001188272563,4
0.901931322605807,-1.109264587585648,4
-1.9740422445097563,0.08371844044146347,2
-1.9740422445097563,0.08371844044146347,2
-1.6614495034050893,-0.544799329051557,2
-1.3858729264993483,2.040794851878671,2
-1.38359996787466,2.041454509163144,2
-1.3841005025267377,2.0409359772612667,2
-1.3841005025267377,2.0409359772612667,2
-1.229965838605799,0.2996185188105834,2
-1.4235953680883053,0.5861412299755955,2
-1.4119859202921548,0.5760894398787025,2
-1.4235953680883044,0.5861412299755957,2
1.691427952689451,-0.5397922211249272,4
0.9278239031853086,-1.0808534149843558,4
-3.207257136708903,-2.5404289280481414,0
0.5047046803660714,-0.37798835946188414,4
-1.4119859202921539,0.5760894398787026,2
-1.975814668482367,0.08357731505886869,2
-1.4244210987842516,2.125387612333004,2
1.7513298954820002,-0.02476233355181973,4
1.6363763770929198,-0.2628790848795386,4
1.799664403936796,-0.18099352766629725,4
1.7513298954820002,-0.02476233355181973,4
-0.9606144384857656,0.5029028752972216,2
-1.9735417098576788,0.08423697234334077,2
1.1358940973192138,-1.033201065422759,4
-0.72038624067371,-1.126832841800196,4
-1.341347977241782,0.5259955066755344,2
0.5221432184297276,-1.1198883047638692,4
-1.2196146432045882,0.370923740651469,2
0.5166282627669642,-0.3173314992428573,4
-1.2438239588494744,0.38018684939019887,2
-1.4660425567729862,2.1951563374687115,2
-1.4660425567729862,2.1951563374687115,2
0.5047046803660714,-0.37798835946188414,4
1.1314444927048921,-0.8954067646070172,4
-1.2196146432045882,0.370923740651469,2
0.5303836295879443,-0.323863898811048,4
2.1673979488056725,1.507386771452883,3
0.4936453148416228,-0.2975197273357857,4
1.773335367057605,-0.7134339272179243,4
1.1947637020367456,-0.9893803317726875,4
-3.207257136708903,-2.5404289280481414,0
0.5303836295879443,-0.323863898811048,4
-0.9468590716647858,0.49637047572903076,2
2.4158888352114736,1.6472447840086606,3
2.5808335828617874,1.785793456801413,3
2.9235348420882117,2.0085213096514414,3
1.6106906754825976,-0.7596502814935127,3
1.8784024642675123,1.472911575522302,3
1.8784024642675123,1.472911575522302,3
1.8784024642675123,1.472911575522302,3
4.1310577659386665,1.70910171810221,1
-1.2196146432045882,0.370923740651469,2
-0.9275849508039146,0.5154058124373254,2
0.5301730150380032,-0.39155469434550183,4
-1.2438239588494744,0.38018684939019887,2
-3.3066249914187127,-2.326688423977141,0
4.376998676660673,0.5446666716176664,3
4.376998676660673,0.5446666716176664,3
4.376998676660673,0.5446666716176664,3
-3.309961970935168,-2.32430169507281,0
-3.308206448321141,-2.321378142012966,0
-3.305759939947822,-2.328900353027116,0
0.5301730150380032,-0.39155469434550183,4
-3.1817888020369716,-2.553995262931759,0
-0.32800812239594807,1.6959081520775643,2
-1.2439820616798232,0.38301059084450156,2
-1.6369364937349822,1.6059198251264943,2
0.8808778808686691,-1.0640172884154004,4
-1.8053863958170133,-0.31506273553111996,2
-2.2245638610602216,-0.9328055516734229,0
0.5301730150380032,-0.39155469434550183,4
1.6502186005846218,-0.10006082807674227,4
0.5301730150380032,-0.39155469434550183,4
1.1314444927048921,-0.8954067646070172,4
1.571713716859684,0.031452913174866974,4
-1.7385114549989245,-0.40812243857040814,2
-1.74079012595665,-0.4068946647483775,2
1.5074021171045813,-0.8895147356733906,4
-3.3206022215391116,-2.39370102715124,0
-3.318206565739326,-2.3860774679748267,0
-0.19852751164449053,-1.0333106950330646,4
6.281556262409766,0.956422215413976,3
-3.172846083187133,-2.545003043876141,0
-3.172846083187133,-2.545003043876141,0
4.114805588756828,1.819721975337947,1
1.8784024642675123,1.472911575522302,3
1.8784024642675123,1.472911575522302,3
1.8784024642675123,1.472911575522302,3
0.1407326545971369,-0.9453769072251785,4
-0.10143897951830778,-1.3551120365880251,4
-0.024210634202565747,-1.312323787707742,4
0.1407326545971369,-0.9453769072251785,4
0.1407326545971369,-0.9453769072251785,4
-1.4796011221955687,2.2350648904017887,2
-0.10143897951830778,-1.3551120365880251,4
-0.024210634202565747,-1.312323787707742,4
1.7129812613397666,-0.12403163057535141,4
0.9491742452617644,-0.18096448666423404,4
-3.1740664812132438,-2.5507326550489067,0
-0.9275849508039146,0.5154058124373254,2
-0.9275849508039146,0.5154058124373254,2
0.5647748897195377,-0.3897001188272563,4
-0.9366943356858328,0.43438468588867657,2
-1.3837752352306913,2.0486916471826224,2
-1.7682156258845068,-0.3216491593945764,2
-1.4069227655551586,2.117541297379842,2
0.9549656662760678,-0.5731369981065102,4
-1.4343722011124311,2.163096216070222,2
-1.687486580542135,-0.47170021666796086,2
-1.2497264250170048,0.35802085825853325,2
-1.2497264250170048,0.35802085825853325,2
-1.3655153385062657,1.9577447202923552,2
0.0464710365827725,2.4249544691278455,2
-1.329671653305439,1.949883391102838,2
0.08231472178359892,2.4170931399383284,2
0.5301730150380032,-0.39155469434550183,4
0.5647748897195377,-0.3897001188272563,4
1.689792285157193,-0.40353296647168246,4
-1.6753076236487638,-0.4642309984719417,2
-1.256002915742845,0.37271763119417983,2
1.1314444927048921,-0.8954067646070172,4
0.8745575104794922,-0.9827407547009859,4
1.1314444927048921,-0.8954067646070172,4
-0.9381269673648899,0.43767189925019495,2
-2.00998253195881,-1.1682791305019893,0
1.5039149885114527,-0.645464588562326,4
1.826756019012913,-0.5273114763707984,1
3.1166648853384236,-0.4061257342737721,1
3.44955873246592,-0.2838335289645449,1
1.9596063418268226,-0.6513601419117547,1
-1.4796011221955687,2.2350648904017887,2
6.4364570514813035,1.2231675855952302,1
6.4364570514813035,1.2231675855952302,1
-1.9246391408127927,-0.011715928945734155,2
-1.9237785270609602,-0.013884731218890889,2
-1.9237785270609593,-0.0138847312188906,2
-1.9242109117737105,-0.012775854543590613,2
-1.926714716381936,-0.008559242454611383,2
-1.7791097745190456,0.590347614883628,2
-1.7782491607672142,0.5881788126104708,2
-1.7782491607672142,0.5881788126104708,2
-0.5516969707932508,2.122135176716401,2
-1.4089038664404994,2.1495298811866044,2
-1.4089038664404994,2.1495298811866044,2
-1.4211397965016987,2.1239363568187017,2
0.07511428070371719,-0.7819622632219164,4
0.5420965974388959,-0.33089783412647494,4
-0.1335432537791805,-1.2373052775963356,4
-1.7786815454799645,0.5892876892857715,2
-1.7811853500881902,0.5935043013747502,2
-1.9246391408127912,-0.011715928945733894,2
-1.9237785270609593,-0.0138847312188906,2
-1.9237785270609593,-0.0138847312188906,2
-1.9242109117737105,-0.012775854543590613,2
-1.926714716381936,-0.008559242454611383,2
-1.7791097745190456,0.590347614883628,2
-1.7782491607672142,0.5881788126104708,2
-1.7782491607672142,0.5881788126104708,2
-1.7786815454799645,0.5892876892857715,2
-1.7811853500881902,0.5935043013747502,2
0.078315327756008,2.4200953476709928,2
-2.014362840767271,0.168170075513201,2
1.5931512756799204,-0.8471020343879264,4
2.321671073821195,-0.5533057641720358,1
2.6445121043226547,-0.4351526519805086,1
-1.4301027471078864,-0.404401955897011,2
1.9988300433197344,-0.6714588763635633,1
2.321671073821195,-0.5533057641720358,1
1.796318314982947,-0.7332456991249957,4
1.1175863724612176,-0.8148384340274014,4
1.1314444927048921,-0.8954067646070172,4
0.5047046803660714,-0.37798835946188414,4
1.173286014392038,-0.9861105400873499,4
0.5391157338878408,-0.3825624752898836,4
-0.921390736992855,0.4828041408454128,2
-1.2980618065776481,-0.12139778352274619,2
0.5558519642598762,-0.33743023369466574,4
1.1870413812130187,-0.9926429396555408,4
1.1959643066726797,-1.0449128247881314,4
0.6990460696699335,-0.9504282354411634,4
0.6990460696699335,-0.9504282354411634,4
0.6990460696699335,-0.9504282354411634,4
0.6990460696699335,-0.9504282354411634,4
0.5301730150380032,-0.39155469434550183,4
1.6551904104756585,-0.4053875419899277,4
3.4631034847369584,-0.3580567240671901,1
1.1615730465410867,-0.9790766047719224,4
1.5330810663264545,-0.8353902750225543,4
2.296202739149263,-0.5397394292884178,1
2.619043769650723,-0.42158631709689054,1
-1.4555710817798178,-0.3908356210133933,2
1.9733617086478037,-0.6578925414799455,1
2.296202739149263,-0.5397394292884178,1
-1.2988089341103066,0.4221586201000372,2
-1.3828514151781488,0.49407586069967,2
-1.5362706480246036,-0.6434496946217004,2
0.5172309921725654,-0.3082868719138846,4
0.5301730150380032,-0.39155469434550183,4
-1.2044975039338677,0.28605218392696563,2
0.0705930069322812,2.4168327397881404,2
-0.9468590716647858,0.49637047572903076,2
-1.32353014124958,-0.10783144863912844,2
0.5303836295879443,-0.323863898811048,4
1.1615730465410867,-0.9790766047719224,4
1.7513298954820002,-0.02476233355181973,4
1.6363763770929198,-0.2628790848795386,4
2.296202739149263,-0.5397394292884178,1
-0.9606144384857656,0.5029028752972216,2
0.6014385126559058,-1.0066847738288982,4
-2.0223328422101097,0.17389009544365705,2
-1.2116795279171948,0.37572229731789447,2
-1.6431631927164847,-0.4686955505442463,2
-1.4454063458008646,-0.45282141085374705,2
-1.3810112816726838,2.0431225326119535,2
-1.3837752352306913,2.0486916471826224,2
-3.338095629999197,-2.315654189756488,0
-3.221367730681655,-2.4583231436122963,0
-1.9900505020069499,0.16660968017965472,2
-2.02431394309545,0.20587867925041997,2
-2.02431394309545,0.20587867925041997,2
-0.27203432824259954,-0.9977802907819281,4
-3.222978985176142,-2.4511407849136226,0
-1.4796011221955687,2.2350648904017887,2
-1.9518329406882988,0.06525249566757786,2
1.1478176797201065,-0.9725442052037321,4
-1.9530028644850523,0.06508747685933895,2
-1.46604531762946,2.1965578940745796,2
0.5166282627669642,-0.3173314992428573,4
1.1478176797201065,-0.9725442052037321,4
-1.3828988821612878,2.0430674594311005,2
-1.256002915742845,0.37271763119417983,2
0.6005749660536359,-1.0121491296566434,4
0.5518436857189158,-0.30643129350600795,4
-1.4343722011124311,2.163096216070222,2
-1.5362706480246036,-0.6434496946217004,2
2.8587753558853795,0.7173947018080359,3
1.785721155613594,-0.09059855356802804,4
1.785721155613594,-0.09059855356802804,4
0.8872505521127003,2.7725787604634378,2
-0.07571604601154333,-1.225658340440528,4
-0.1335432537791805,-1.2373052775963356,4
1.9733617086478037,-0.6578925414799455,1
2.6052884028297436,-0.4150539175286997,1
0.9620456361477217,-0.17383311185085315,4
0.40698373036476915,-0.7452595301605078,4
-1.9098991758715707,-1.0282551343142132,0
0.3779826924441623,-0.7394303704108086,4
-1.5057226843912288,-0.7012470147969715,2
-1.4696500198673896,2.1973562866645713,2
-2.069542864178587,0.27784735358198737,2
-3.2207119419543697,-2.4614027493816564,0
1.9733617086478037,-0.6578925414799455,1
-1.4235953680883044,0.5861412299755957,2
-1.948248642541778,0.07790777547920102,2
-1.3583069005587591,2.0351253122990043,2
-1.8434695850914435,-0.26832840798343816,2
-1.4244210987842516,2.125387612333004,2
-3.347892277936902,-2.226020490737152,0
-3.347892277936902,-2.226020490737152,0
-3.3478922779369014,-2.2260204907371515,0
3.475027067137852,-0.2973998638481642,1
-1.3115545092999088,1.9778233537585956,2
-0.009554821015868045,2.5970184896954516,2
1.785721155613594,-0.09059855356802804,4
0.577459261749946,-1.0866311172657523,4
0.41417123490607005,-1.1685166744789934,4
2.619043769650723,-0.42158631709689054,1
-3.218316502233351,-2.4599602959220426,0
2.582305454904402,-0.3952421456216278,1
1.8432643372995852,-0.7500818256939518,4
-3.207257136708903,-2.5404289280481414,0
1.9733617086478037,-0.6578925414799455,1
-3.207257136708903,-2.5404289280481414,0
0.5662273147887709,-0.33172522800056564,4
-3.207257136708903,-2.5404289280481414,0
0.9346277198329587,-0.9944525140663576,4
-0.1276660635272801,-1.1293591208347273,4
0.6375294711034121,-1.0983428766311247,4
1.536275755886736,-0.8618372962297984,4
-1.4555710817798178,-0.3908356210133933,2
-3.221016876288172,-2.4588377418229235,0
-0.9698924194652442,0.4715561028400104,2
2.282447372328283,-0.5332070297202272,1
0.9104011956803185,-0.9906020838905037,4
1.167288177905719,-0.9032680937965346,4
0.32469571197366687,-1.1783420133130529,4
0.07511428070371719,-0.7819622632219164,4
4.257762165695953,1.8587821863449807,1
-1.4663687175848363,2.195905031150269,2
-1.3668617028286885,1.9631893258362687,2
-1.1238452933229588,7.492104757758885,2
0.4741596262918282,-0.33837454469930306,4
-1.6034882139800564,-0.49795528366472314,2
3.44955873246592,-0.2838335289645449,1
0.8946332476896489,-1.0705496879835912,4
0.5635742850836029,-0.3341676258118131,4
0.7357966812575963,-0.7527015083413836,4
-1.4323911002270908,2.1311076322634603,2
-1.4323911002270908,2.1311076322634603,2
-1.4323911002270908,2.1311076322634603,2
-1.4323911002270908,2.1311076322634603,2
1.9600522496293442,0.7616158054376426,1
-1.687486580542135,-0.47170021666796086,2
-3.207257136708903,-2.5404289280481414,0
1.125004165718043,-0.9516344958774036,4
1.496512185503411,-0.8079481661280348,4
-1.7233653910895297,-0.7593085024464166,2
0.07511428070371719,-0.7819622632219164,4
4.904372132013154,1.403348239695819,1
4.904372132013154,1.403348239695819,1
-1.466938595178972,2.198850881934768,2
2.6052884028297436,-0.4150539175286997,1
2.6052884028297436,-0.4150539175286997,1
1.9342279541804632,-0.6329908234642966,1
1.1358940973192138,-1.033201065422759,4
0.8929817304389768,-0.9094528393853725,4
0.8929817304389768,-0.9094528393853725,4
-1.256002915742845,0.37271763119417983,2
1.9476827594259298,-0.7120170021307819,1
1.6441410460754748,-0.32308242036658086,4
-1.1238452933229588,7.492104757758885,2
-1.1238452933229588,7.492104757758885,2
-1.1442225720378871,7.4786165817080414,2
-1.1442225720378871,7.4786165817080414,2
0.5303836295879443,-0.323863898811048,4
0.5303836295879443,-0.323863898811048,4
0.5303836295879443,-0.323863898811048,4
0.5303836295879443,-0.323863898811048,4
0.5303836295879443,-0.323863898811048,4
-0.9468590716647858,0.49637047572903076,2
1.5996380623465982,-0.23653491340427632,4
1.7629260891904743,-0.154649356191035,4
0.6997483884359645,-1.3239903857542403,4
1.9733617086478037,-0.6578925414799455,1
1.9733617086478037,-0.6578925414799455,1
1.9733617086478037,-0.6578925414799455,1
0.5635742850836029,-0.3341676258118131,4
-3.207257136708903,-2.5404289280481414,0
1.1248347317947653,-0.9527324332966604,4
-0.10750617664213467,-1.310404389979932,4
-1.4343722011124311,2.163096216070222,2
-1.4343722011124311,2.163096216070222,2
-1.4343722011124311,2.163096216070222,2
1.1615730465410867,-0.9790766047719224,4
1.1221343577399445,-0.951609879197541,4
1.1358940973192138,-1.033201065422759,4
1.1358940973192138,-1.033201065422759,4
1.7226775429628909,0.013812793814769788,4
1.5044287138073449,-0.7968151476559647,4
1.7814213292848171,-0.7012029713265968,4
-1.2434581988222104,0.38326010417380924,2
1.1054074155678462,-0.8223076522234206,4
-1.687486580542135,-0.47170021666796086,2
0.8700799410355688,-0.9574472633528547,4
-0.3102640482304711,-0.9617523876106853,4
3.0251237727766926,1.2518491998009158,1
1.1947637020367456,-0.9893803317726875,4
1.5662717218221125,-0.8456940020233196,4
-3.207257136708903,-2.5404289280481414,0
-1.4776200213102286,2.203076306595027,2
1.156912827376824,-0.9089730994906349,4
1.1314444927048921,-0.8954067646070172,4
-0.9366943356858328,0.43438468588867657,2
-3.207257136708903,-2.5404289280481414,0
1.17173778252004,-1.0410623946122768,4
0.5635742850836029,-0.3341676258118131,4
-0.9136684161691281,0.48606674872826555,2
-3.207257136708903,-2.5404289280481414,0
-1.6357705541832162,-0.4906748684007209,2
-1.533592901715147,-0.48044700381754385,2
1.1615730465410867,-0.9790766047719224,4
1.1615730465410867,-0.9790766047719224,4
-3.1740664812132438,-2.5507326550489067,0
3.437635150065027,-0.34449038918357194,1
1.1947637020367456,-0.9893803317726875,4
-3.207257136708903,-2.5404289280481414,0
1.5330810663264545,-0.8353902750225543,4
-0.9606144384857656,0.5029028752972216,2
-1.4693264486007978,-0.3843032214452027,2
-1.4089038664404994,2.1495298811866044,2
-0.0676147471065308,2.702274639237279,2
-1.687486580542135,-0.47170021666796086,2
0.5420965974388959,-0.33089783412647494,4
-3.1817888020369716,-2.553995262931759,0
0.8946332476896489,-1.0705496879835912,4
0.5662273147887711,-0.3317252280005657,4
-3.207257136708903,-2.5404289280481414,0
-1.6034882139800564,-0.49795528366472314,2
0.4631002607673796,-0.2579059125732047,4
1.1947637020367456,-0.9893803317726875,4
-3.207257136708903,-2.5404289280481414,0
-1.5171415912718802,1.4783614595679841,2
-0.7906484880291675,1.799085956586781,2
0.8946332476896489,-1.0705496879835912,4
0.5378953358617299,-0.38829208646264934,4
0.9021449539634351,-1.1349778756351927,4
-0.972538020886659,0.44224601507819444,2
0.5662273147887709,-0.33172522800056564,4
-3.207257136708903,-2.5404289280481414,0
0.5662273147887709,-0.33172522800056564,4
0.9304769328904766,-1.078411017173109,4
-3.207257136708903,-2.5404289280481414,0
-3.1740664812132438,-2.5507326550489067,0
1.810073681803927,-0.7397780986931868,4
1.810073681803927,-0.7397780986931868,4
1.1615730465410867,-0.9790766047719224,4
1.5330810663264545,-0.8353902750225543,4
-1.3944080979996205,0.6119207253845056,2
-1.4222238492026897,2.1261930559076383,2
3.4991577844877257,-0.29822725772225356,1
0.9568965660854916,-0.17770187878138136,4
-3.207257136708903,-2.5404289280481414,0
2.6712507255962703,0.746587815195574,1
-1.3752351104243052,0.6435731421170883,2
3.44955873246592,-0.2838335289645449,1
-1.4228015222749968,2.1281873573186614,2
-1.423091713978057,2.1284563148595526,2
-1.3115545092999088,1.9778233537585956,2
-1.4667701171880436,2.2017774151915295,2
-1.4646947814522175,2.209708022490715,2
-0.7216197063653659,2.4641367658863205,2
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
-1.385972091722038,0.5628153943570975,2
-1.5837892399451428,-0.2930135664529759,2
1.7178786234472496,0.9510426828099267,1
1.1358940973192138,-1.033201065422759,4
1.9476827594259298,-0.7120170021307819,1
3.437635150065027,-0.34449038918357194,1
-1.256002915742845,0.37271763119417983,2
0.603138210971819,-1.0325066566149157,4
-1.5083757445742647,-0.15832507476651148,2
-1.5596299788521928,-0.4073478914339475,2
-1.687486580542135,-0.47170021666796086,2
-0.1756577669197098,-1.0665976425584025,4
5.506259136612148,1.7349223366649924,1
4.937562787508813,1.3930445126950532,1
4.937562787508813,1.3930445126950532,1
0.5301730150380032,-0.39155469434550183,4
-0.9470696862147274,0.42867968019457675,2
-0.9393473653910005,0.4319422880774293,2
1.9808734149215885,-0.7223207291315469,1
0.5047046803660714,-0.37798835946188414,4
0.5647748897195377,-0.3897001188272563,4
0.9620015319592737,-1.1209763469510199,4
1.784394732582054,-0.7939025593440231,4
-0.0733193431668456,-1.1955282830777105,4
2.2705237899273905,-0.5938638899392541,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
2.6712507255962703,0.746587815195574,1
0.5303836295879443,-0.323863898811048,4
-1.4343722011124311,2.163096216070222,2
-1.1788185547119943,0.3401766445778021,2
-2.0172504335263097,-0.5748577954090128,2
-1.848192414184475,-0.26562174662526256,2
-1.4235953680883044,0.5861412299755957,2
-0.2723752828604528,-1.0417903912842967,4
-0.16986628962868086,-1.0719548556270742,4
0.5445495619390456,-0.3817844197504491,4
0.9417762041787818,-1.1130606478742127,4
-0.10750617664213467,-1.310404389979932,4
-1.533592901715147,-0.48044700381754385,2
-1.533592901715147,-0.48044700381754385,2
-1.229965838605799,0.2996185188105834,2
-1.229965838605799,0.2996185188105834,2
1.4092028974944586,-0.6649759295473193,4
-1.333576625539332,0.5275596873781403,2
-1.326690006836213,0.5202145586394228,2
-1.3300152805416656,0.5269787734526251,2
-1.323128661838546,0.5196336447139075,2
1.1175863724612176,-0.8148384340274014,4
0.5766984721204305,-0.3290432586082294,4
-3.338095629999197,-2.315654189756488,0
-3.338095629999197,-2.315654189756488,0
0.5303836295879443,-0.323863898811048,4
1.1646351482005513,-0.9057104916077822,4
-3.338095629999197,-2.315654189756488,0
-1.9512161710539178,0.06520859407362438,2
-1.9512161710539178,0.06520859407362438,2
-1.3618911987052802,2.0224700324873806,2
-1.3612744290708993,2.022426130893427,2
0.9077481659751507,-0.993044481701751,4
-1.6754657264791135,-0.46140725701763874,2
2.619043769650723,-0.42158631709689054,1
1.1947637020367456,-0.9893803317726875,4
1.8071761102105814,-0.2454217153178985,4
-1.3612744290708993,2.022426130893427,2
-1.4235953680883044,0.5861412299755957,2
1.1478176797201065,-0.9725442052037321,4
1.1478176797201065,-0.9725442052037321,4
0.8808778808686691,-1.0640172884154004,4
0.935629492990725,-0.1067412915615895,4
1.9808734149215885,-0.7223207291315469,1
1.758841601755786,-0.08919052120342087,4
1.2496780199040487,-0.8911430631043039,4
1.773985454714923,-0.2351179883171335,4
-0.1531631069492122,-1.19037893654501,4
1.9476827594259298,-0.7120170021307819,1
-3.1740664812132438,-2.5507326550489067,0
1.1358940973192138,-1.033201065422759,4
1.1613624319911455,-1.0467674003063772,4
-3.1740664812132438,-2.5507326550489067,0
-1.33728550807056,-0.10129904907093774,2
-1.4693264486007989,-0.3843032214452031,2
3.4633140992869005,-0.2903659285327374,1
0.5647748897195377,-0.3897001188272563,4
0.5647748897195377,-0.3897001188272563,4
1.785721155613594,-0.09059855356802804,4
1.785721155613594,-0.09059855356802804,4
2.581419311217977,-0.3930024581630203,1
-1.4235953680883044,0.5861412299755957,2
-1.4235953680883044,0.5861412299755957,2
-1.4235953680883044,0.5861412299755957,2
-1.4796011221955687,2.2350648904017887,2
4.1310577659386665,1.70910171810221,1
-0.9145767314616273,0.4890900604650283,2
3.4708258055606858,-0.35479411618433704,1
0.5626659697911043,-0.3311443140750502,4
0.5303836295879443,-0.323863898811048,4
0.9269155878928095,-1.0778301032475928,4
-0.14513984802115307,-2.0430393876078776,4
0.983776119943299,-0.1791099111459883,4
3.4633140992869005,-0.2903659285327355,1
1.12394858810834,-0.9504927458380527,4
-1.2042868893839263,0.3537429794614196,2
-1.2305345810709132,0.35915129631056214,2
-1.6034882139800564,-0.49795528366472314,2
-1.169895629252333,0.28790675944521127,2
0.5478909860253877,2.8060317600787643,2
0.5478909860253877,2.8060317600787643,2
0.5303836295879443,-0.323863898811048,4
-0.9468590716647858,0.49637047572903076,2
-1.8609619025704993,-0.757092127708509,0
1.882027169553524,0.6974841663334593,1
-1.4228015222749968,2.1281873573186614,2
1.2216432558945525,-0.9907883641372951,4
-0.3102640482304711,-0.9617523876106853,4
-0.24400686562678053,-0.9490447736233822,4
0.9286866211165561,-0.5467547622377708,4
0.6802296137272089,-0.6330280755002439,4
1.1314444927048921,-0.8954067646070172,4
1.156912827376824,-0.9089730994906349,4
-1.522725895753564,-0.7176728897243448,2
0.6029275964218778,-1.10019745214937,4
-1.4735226923616802,-0.49215876318291585,2
-1.6013792940516227,-0.5565110884169293,2
3.2178381534679725,-0.18477868064740963,1
-1.4693264486007978,-0.3843032214452027,2
-1.522725895753564,-0.7176728897243448,2
-1.4796011221955687,2.2350648904017887,2
0.9002364597013651,-0.9286162940501499,4
